SPI1,SPI3,SPI6,SPI12
-1.380038545,-1.793407271,-1.135306998,-0.189889101
0.523224402,-0.480123922,-1.023620171,-0.148551926
-0.422538013,-0.579610491,-0.991685245,-0.397464474
0.612101182,0.272259277,-0.462926752,-0.581237643
1.240677297,0.672429898,0.273324442,0.08996616
0.669844983,1.15489977,0.57396604,0.262826493
-0.110779407,1.023766371,0.808267305,0.314076848
-0.53286808,0.045282094,0.552829196,-0.017556873
1.320613885,-0.04355006,0.98400549,0.245059439
1.408789575,0.384659372,0.975099887,0.323192474
-1.192779482,1.069730783,0.278823735,0.347871588
-0.017974713,-0.06589711,-0.13845773,0.415094042
0.947377381,0.476597102,0.527048672,0.809507014
0.143252392,0.482785132,0.71641181,0.721501398
-0.463104212,0.125380162,0.048802147,0.75913515
1.039086041,0.350821891,0.460550062,0.944662703
1.729072256,1.166675425,1.158978488,1.078402424
-1.095283475,1.121799915,0.904203801,0.7311312
-1.609567845,0.203789419,0.330563079,0.503446961
-0.626612345,-1.843131746,0.186040858,0.460988659
-0.630217655,-1.745326828,0.347175188,0.243773943
1.691323883,-0.524736846,-0.049774195,0.259284138
-0.678975264,-0.224171342,-1.720372079,0.277970971
-0.027783557,0.136527589,-1.459348281,0.27022525
0.24219071,-0.058878597,-0.44152423,0.087724245
0.465536214,0.315544785,0.208294981,0.200120021
-0.304173894,0.059120998,0.052075424,0.253522057
0.212427163,0.045681083,-0.053770779,-0.126530632
0.102196035,-0.100913164,-0.000794164,-0.826339505
-0.679907457,-0.240553395,-0.228650787,-0.824623522
-0.688672931,-0.755433163,-0.477709404,-0.744274218
0.259930193,-0.74022726,-0.580599549,-0.477744589
1.524015311,0.123664911,-0.222802912,-0.208522552
-0.4750581,0.773903913,-0.333105987,-0.311516632
-2.399538923,0.560522754,-0.545866141,-0.362750532
0.030437,-0.70558048,-0.240257256,-0.343087857
-0.166137313,-0.529426756,0.043175231,-0.389608745
0.835056033,0.427513929,0.517678097,-0.251890671
-0.406290485,0.090774087,-0.172470033,-0.3099281
-0.605928456,-0.206888368,-0.485919852,-0.631551042
0.266306065,-0.445945748,-0.209362035,-0.493562587
-0.150409858,-0.356662092,-0.295429885,-0.412842006
1.327807368,0.61892377,0.206476791,0.158717065
-0.788952837,0.284998719,-0.268772743,-0.041004547
1.299181947,0.893178463,0.102038393,-0.079989238
0.738290585,0.071431481,0.513952466,-0.03438745
1.069729015,1.611582247,0.639716229,0.130534948
-0.037174298,0.427769329,0.929672562,0.118645048
0.057042614,0.150855626,0.077607234,0.165522631
0.426709484,0.192185413,0.621946266,0.036242846
0.329242024,0.343254823,0.414835521,0.267446898
0.097322416,0.279940864,0.251076952,0.475994657
